zipcode,population,radius_in_miles,population_density,percent_occupied_units,median_home_value,median_household_income,kmeans_labels
36273,2914,7.0,56.0,0.8799076212471132,131700.0,52500.0,0
47340,2914,9.0,54.0,0.8912363067292645,78700.0,41125.0,0
66414,2914,10.0,48.0,0.9355608591885441,97600.0,49167.0,0
42518,2914,9.0,115.0,0.5673392773345847,102400.0,34773.0,2
46075,2913,8.0,94.0,0.9151610369206599,153300.0,64606.0,0
49340,2912,10.0,34.0,0.8173147468818782,98400.0,42017.0,0
31044,2911,12.0,17.0,0.8330975954738331,65500.0,25915.0,0
31002,2910,11.0,25.0,0.8323657474600871,72500.0,42439.0,0
61956,2909,6.0,86.0,0.9250585480093677,90900.0,46500.0,0
8045,2909,1.0,2248.0,0.9386873920552677,174500.0,55984.0,0
44882,2909,9.0,40.0,0.9098294069861901,100800.0,56337.0,0
98546,2909,8.0,110.0,0.5876383763837638,229400.0,65585.0,2
12788,2908,5.0,124.0,0.6125273124544792,203500.0,46111.0,2
40402,2905,6.0,61.0,0.8628659476117103,72100.0,22540.0,0
45832,2905,8.0,42.0,0.927487352445194,91600.0,53165.0,0
67467,2904,18.0,11.0,0.898036253776435,88400.0,55000.0,0
14739,2903,10.0,37.0,0.6368159203980099,59300.0,38872.0,2
18709,2903,1.0,3678.0,0.9092676604018146,86800.0,31667.0,0
78659,2903,8.0,26.0,0.8371239911958914,129500.0,68452.0,0
98947,2902,10.0,70.0,0.9415983606557377,160000.0,41824.0,0
36750,2901,10.0,25.0,0.8499234303215927,75300.0,38165.0,0
50144,2901,9.0,21.0,0.8702742772424018,68900.0,39760.0,0
16143,2901,6.0,111.0,0.9234338747099768,102700.0,39652.0,0
44840,2900,7.0,63.0,0.937007874015748,141900.0,52000.0,0
93453,2899,43.0,5.0,0.8706896551724138,348600.0,58190.0,0
79359,2899,18.0,14.0,0.8773913043478261,55100.0,48042.0,0
21651,2898,9.0,74.0,0.86709886547812,237000.0,62625.0,0
54177,2898,16.0,17.0,0.44310759711240977,130900.0,40109.0,2
50450,2897,9.0,36.0,0.889747191011236,100100.0,40028.0,0
54725,2897,11.0,29.0,0.912156862745098,139500.0,46250.0,0
31716,2896,7.0,36.0,0.8898094449047225,78500.0,35450.0,0
28512,2896,12.0,503.0,0.21463967152767946,363900.0,53102.0,2
38603,2894,12.0,22.0,0.7664941785252264,86200.0,34583.0,0
28729,2894,2.0,660.0,0.8925561797752809,206500.0,44471.0,0
95457,2893,12.0,19.0,0.7202102803738317,211800.0,46277.0,2
75416,2893,12.0,39.0,0.923904052936311,74300.0,40685.0,0
77702,2893,0.8522727272727273,2336.0,0.8703703703703703,91200.0,37783.0,0
55395,2892,5.0,141.0,0.9340390879478827,150600.0,54415.0,0
56515,2892,15.0,29.0,0.4217978268027659,222400.0,48112.0,2
64098,2892,7.0,39.0,0.9001524390243902,180800.0,73142.0,0
44401,2892,5.0,90.0,0.9183346677341874,157400.0,61654.0,0
74363,2892,7.0,43.0,0.8864954432477217,78300.0,40370.0,0
12547,2891,3.0,279.0,0.9173764906303237,270200.0,64258.0,0
43416,2891,5.0,105.0,0.9272727272727272,128900.0,51250.0,0
12072,2890,9.0,60.0,0.8822510822510823,97900.0,53387.0,0
39160,2889,12.0,20.0,0.8361408882082695,49000.0,20924.0,0
73945,2889,15.0,7.0,0.8672340425531915,78400.0,54224.0,0
85324,2886,31.0,10.0,0.8416770963704631,129400.0,36442.0,0
60520,2886,6.0,64.0,0.9567099567099567,190000.0,59323.0,0
47355,2885,8.0,45.0,0.8923802042419482,77500.0,42535.0,0
78597,2885,13.0,320.0,0.20481749667504065,270800.0,45432.0,2
70450,2884,7.0,39.0,0.8373275236020334,58400.0,25327.0,0
74330,2884,10.0,30.0,0.8552833078101072,96200.0,58865.0,0
14517,2883,8.0,84.0,0.9141055949566588,90900.0,39970.0,0
75422,2883,7.0,39.0,0.9138513513513513,89800.0,52056.0,0
62890,2882,10.0,27.0,0.8630451415455241,86500.0,42969.0,0
32564,2881,9.0,32.0,0.8617339312406577,123400.0,36173.0,0
61529,2880,12.0,45.0,0.9363636363636364,121900.0,65547.0,0
48427,2879,11.0,30.0,0.6871275327771156,94700.0,40521.0,2
49953,2879,33.0,7.0,0.6535319557904854,71400.0,35000.0,2
15545,2879,7.0,58.0,0.8822205551387847,97000.0,39556.0,0
67860,2878,23.0,5.0,0.898936170212766,94100.0,53750.0,0
28133,2878,12.0,36.0,0.8644716692189893,95000.0,40456.0,0
40516,2877,6.0,82.0,0.9033255993812839,166500.0,60833.0,0
73015,2877,20.0,13.0,0.7465069860279441,61100.0,34779.0,0
75568,2876,11.0,21.0,0.8459422283356258,60300.0,29725.0,0
71411,2875,9.0,43.0,0.7353126974099811,56800.0,39464.0,0
2639,2875,2.0,1039.0,0.2972312703583062,301000.0,46510.0,2
29475,2874,11.0,27.0,0.8370535714285714,70700.0,27245.0,0
37724,2874,5.0,126.0,0.887060583395662,122500.0,26341.0,0
75569,2874,2.0,957.0,0.8899598393574297,78500.0,37534.0,0
24870,2874,7.0,74.0,0.9136085626911316,62100.0,36702.0,0
72102,2873,6.0,57.0,0.9201995012468828,82700.0,47188.0,0
13143,2873,10.0,67.0,0.8465387823185988,79600.0,46034.0,0
16637,2873,4.0,153.0,0.9024205748865356,108300.0,43158.0,0
32759,2871,8.0,70.0,0.768723786698622,133400.0,32083.0,0
97327,2871,11.0,41.0,0.9359605911330049,198300.0,51709.0,0
98610,2871,16.0,8.0,0.8503253796095445,188800.0,41278.0,0
35973,2870,11.0,25.0,0.7850274725274725,71800.0,31346.0,0
4757,2870,9.0,22.0,0.8537102473498234,114600.0,50929.0,0
38761,2870,8.0,56.0,0.9145785876993167,59000.0,19885.0,0
62550,2869,11.0,32.0,0.9289176090468497,112300.0,54397.0,0
41093,2869,9.0,26.0,0.8115835777126099,61800.0,32550.0,0
31555,2868,11.0,19.0,0.8557768924302789,87800.0,40000.0,0
37806,2868,4.0,184.0,0.8794813119755912,104100.0,33808.0,0
5655,2868,6.0,85.0,0.8850488354620586,185600.0,48523.0,0
72040,2867,15.0,17.0,0.8312412831241283,66200.0,29044.0,0
61734,2867,10.0,35.0,0.9209225700164745,119200.0,59070.0,0
51445,2867,12.0,23.0,0.8964285714285715,78300.0,40608.0,0
63822,2867,10.0,43.0,0.9044394281414597,68700.0,39779.0,0
76524,2867,7.0,43.0,0.9264573991031391,85100.0,54783.0,0
1503,2866,3.0,221.0,0.9461732548359967,389500.0,95962.0,1
39362,2866,12.0,14.0,0.8446824789594491,56700.0,22452.0,0
6018,2865,4.0,239.0,0.8885017421602788,217900.0,48100.0,0
62910,2865,8.0,28.0,0.8775665399239544,75600.0,42121.0,0
14525,2865,7.0,63.0,0.9463500439753738,108800.0,63179.0,0
40037,2864,6.0,58.0,0.9103214890016921,97300.0,39594.0,0
38878,2864,10.0,35.0,0.8937823834196891,53900.0,28576.0,0
44880,2864,4.0,93.0,0.9270346117867165,143000.0,43368.0,0
8832,2863,2.0,1973.0,0.938134810710988,287700.0,43900.0,0
76252,2863,14.0,15.0,0.9033333333333333,148700.0,62054.0,0
77534,2863,6.0,80.0,0.9308056872037914,119500.0,77045.0,0
6380,2862,1.0,2998.0,0.8727544910179641,194400.0,41596.0,0
63771,2862,12.0,29.0,0.9037995149555376,88900.0,44196.0,0
28088,2862,2.0,1081.0,0.8890577507598785,108000.0,37575.0,0
13656,2861,10.0,34.0,0.921003717472119,135600.0,53668.0,0
54180,2861,3.0,698.0,0.9446962828649139,168800.0,71400.0,0
66054,2860,8.0,38.0,0.8765036086607859,142900.0,54167.0,0
12529,2859,8.0,43.0,0.6226415094339622,286100.0,78365.0,2
4427,2858,5.0,71.0,0.9125102207686018,120500.0,41705.0,0
65259,2858,12.0,27.0,0.8717741935483871,79100.0,39200.0,0
45064,2857,7.0,90.0,0.9522024367385192,158700.0,55170.0,0
71836,2856,15.0,17.0,0.8299078667611623,71400.0,37629.0,0
72513,2856,9.0,30.0,0.8815384615384615,83500.0,30917.0,0
50583,2855,10.0,24.0,0.8740639891082369,87600.0,46667.0,0
26038,2855,4.0,433.0,0.935459940652819,134500.0,51354.0,0
30538,2854,5.0,112.0,0.8860353130016051,119600.0,40625.0,0
12567,2854,7.0,62.0,0.7511082963901203,255800.0,63244.0,0
6756,2853,6.0,79.0,0.7103620474406991,368300.0,78450.0,2
74733,2853,6.0,60.0,0.8920585967617579,70300.0,38601.0,0
29432,2853,9.0,24.0,0.7811217510259918,76000.0,39620.0,0
35621,2852,6.0,62.0,0.8959016393442623,87600.0,39360.0,0
61053,2852,12.0,26.0,0.8539325842696629,112300.0,47143.0,0
21813,2852,7.0,115.0,0.8133828996282528,267600.0,85292.0,0
13612,2852,4.0,161.0,0.924812030075188,131900.0,52841.0,0
38233,2852,9.0,30.0,0.8795454545454545,82400.0,39507.0,0
26408,2852,6.0,94.0,0.9427127211457456,160700.0,59199.0,0
4456,2851,5.0,95.0,0.9432809773123909,150600.0,52582.0,0
37409,2851,2.0,652.0,0.886411149825784,113100.0,43533.0,0
72847,2850,6.0,66.0,0.9009584664536742,87000.0,34871.0,0
46068,2850,8.0,63.0,0.9315878378378378,124800.0,52169.0,0
70456,2850,5.0,89.0,0.8901927912824812,71100.0,30930.0,0
48659,2850,9.0,36.0,0.8043315907393578,92400.0,44315.0,0
55341,2850,2.0,599.0,0.9738846572361263,262200.0,94375.0,1
58421,2850,18.0,7.0,0.8807531380753139,95200.0,51154.0,0
95536,2849,16.0,19.0,0.8711524695776665,358600.0,45188.0,0
4917,2849,9.0,72.0,0.6438911407064273,186200.0,59766.0,2
31637,2848,9.0,36.0,0.8774548311076198,67000.0,30116.0,0
4463,2847,15.0,19.0,0.6477565755544095,81500.0,29212.0,2
27832,2847,6.0,94.0,0.8396564065855404,63000.0,28422.0,0
75571,2846,12.0,27.0,0.8658074298711145,93700.0,38688.0,0
47368,2845,9.0,81.0,0.9000819000819,84200.0,44940.0,0
56065,2844,11.0,24.0,0.941025641025641,135900.0,53688.0,0
55768,2843,13.0,45.0,0.9219756621331424,128900.0,54410.0,0
38367,2843,7.0,36.0,0.8736349453978159,87400.0,35594.0,0
24631,2843,8.0,56.0,0.8316742081447964,54000.0,31354.0,0
36518,2842,13.0,21.0,0.858392999204455,78700.0,33783.0,0
31560,2842,12.0,21.0,0.844391785150079,66600.0,36505.0,0
10984,2842,1.0,1774.0,0.9777542372881356,385600.0,112016.0,1
12920,2842,17.0,31.0,0.707901554404145,86400.0,47931.0,0
79525,2842,10.0,30.0,0.8904564315352697,68600.0,38787.0,0
53191,2842,2.0,733.0,0.5518049695264885,258700.0,69441.0,2
6247,2841,6.0,84.0,0.9438687392055267,243100.0,73704.0,0
50665,2841,11.0,29.0,0.9105180533751962,134800.0,54119.0,0
38659,2841,10.0,25.0,0.8875103391232424,57000.0,33726.0,0
39146,2841,13.0,21.0,0.8544562551103843,60000.0,23850.0,0
42051,2840,10.0,51.0,0.8751974723538705,103500.0,41630.0,0
47232,2839,6.0,89.0,0.9268077601410935,112500.0,60128.0,0
17536,2839,4.0,131.0,0.9705882352941176,247600.0,59177.0,0
40371,2838,8.0,38.0,0.8279103398409255,55200.0,25408.0,0
31018,2837,12.0,31.0,0.7926421404682275,60600.0,46136.0,0
76638,2837,10.0,34.0,0.9173262972735268,239400.0,77679.0,0
75980,2836,12.0,18.0,0.5604949587534372,54000.0,39828.0,2
46555,2835,3.0,306.0,0.599285349668198,124700.0,47118.0,2
12850,2835,7.0,61.0,0.7726618705035971,220000.0,75337.0,0
57532,2835,44.0,2.0,0.8982402448355011,116800.0,56125.0,0
67356,2834,10.0,24.0,0.8695003728560775,55900.0,40455.0,0
74964,2834,6.0,38.0,0.8863636363636364,76800.0,32587.0,0
29546,2834,17.0,19.0,0.8419792498004789,58100.0,25578.0,0
20135,2834,6.0,64.0,0.8576723498888065,363100.0,90083.0,1
61046,2831,9.0,34.0,0.5930735930735931,127300.0,52944.0,2
56542,2829,17.0,15.0,0.8489469862018881,113000.0,45875.0,0
74080,2829,9.0,28.0,0.894874022589053,153400.0,65625.0,0
62097,2828,6.0,73.0,0.9377133105802048,166900.0,64196.0,0
38015,2828,5.0,65.0,0.9090909090909091,103100.0,38750.0,0
47338,2827,5.0,101.0,0.8770816812053925,81900.0,44931.0,0
68372,2827,6.0,79.0,0.9651500484027106,163700.0,64948.0,0
30256,2826,5.0,82.0,0.9008928571428572,97500.0,48795.0,0
46051,2826,4.0,179.0,0.9417808219178082,121400.0,59779.0,0
52328,2826,2.0,916.0,0.9725738396624473,241400.0,115938.0,1
50216,2824,7.0,52.0,0.6509433962264151,192500.0,60508.0,2
50841,2824,15.0,12.0,0.8551236749116607,84700.0,45613.0,0
47959,2822,9.0,41.0,0.785551330798479,92200.0,41308.0,0
2367,2820,4.0,192.0,0.9645254074784276,369000.0,93563.0,1
85630,2819,10.0,15.0,0.8561797752808988,147300.0,41822.0,0
71268,2819,12.0,22.0,0.8329637841832964,109600.0,40889.0,0
21539,2819,8.0,81.0,0.8806451612903226,92500.0,42098.0,0
36523,2818,6.0,74.0,0.7726608187134503,122200.0,47961.0,0
12154,2818,8.0,68.0,0.9155290102389079,197500.0,67721.0,0
43569,2818,6.0,81.0,0.9007506255212677,109300.0,49554.0,0
16731,2818,6.0,48.0,0.8472942920681986,63000.0,44286.0,0
43324,2817,5.0,99.0,0.637855579868709,149500.0,58438.0,2
97041,2817,16.0,24.0,0.8448117539026629,291600.0,64677.0,0
38463,2817,9.0,25.0,0.8972267536704731,74400.0,41071.0,0
79101,2817,2.0,1760.0,0.8197562540089801,61900.0,21250.0,0
53183,2815,2.0,790.0,0.9666666666666667,281700.0,95422.0,1
54466,2815,20.0,9.0,0.7256410256410256,118600.0,48182.0,0
66615,2814,9.0,62.0,0.8385885885885885,168000.0,68651.0,0
15148,2814,2.0,2522.0,0.8397683397683398,47300.0,26506.0,0
6089,2813,2.0,1040.0,0.9620253164556962,298800.0,109167.0,1
64840,2813,6.0,55.0,0.9342105263157895,118000.0,44219.0,0
57274,2813,17.0,7.0,0.8525469168900804,80400.0,39338.0,0
45679,2812,7.0,48.0,0.8812292358803987,87700.0,33990.0,0
31542,2811,10.0,28.0,0.9050470487596236,83200.0,27600.0,0
56557,2811,19.0,11.0,0.8621794871794872,89400.0,36397.0,0
3608,2811,7.0,83.0,0.9308469308469308,244800.0,52976.0,0
43521,2811,8.0,42.0,0.8805132317562149,80800.0,41757.0,0
38449,2811,7.0,49.0,0.8519909842223892,98700.0,38807.0,0
17267,2810,9.0,29.0,0.8375094912680334,176300.0,55417.0,0
37756,2810,12.0,28.0,0.8792822185970636,72000.0,24769.0,0
34449,2809,13.0,27.0,0.6823161189358372,72900.0,24341.0,2
62924,2809,7.0,66.0,0.9253968253968254,73100.0,37218.0,0
81648,2808,28.0,2.0,0.8704620462046204,159400.0,63636.0,0
41562,2807,4.0,103.0,0.8846774193548387,69600.0,31402.0,0
71238,2807,9.0,26.0,0.8854337152209493,118900.0,59643.0,0
75661,2807,9.0,22.0,0.6730245231607629,55300.0,37357.0,2
23885,2807,5.0,83.0,0.9437609841827768,208800.0,75625.0,0
66539,2806,7.0,68.0,0.9495875343721356,157200.0,64315.0,0
65243,2806,10.0,28.0,0.9180695847362514,154700.0,55885.0,0
13060,2806,5.0,175.0,0.9412258606213266,112100.0,54481.0,0
16617,2806,1.0,1728.0,0.9330677290836653,94400.0,50161.0,0
13730,2805,7.0,57.0,0.800677966101695,88000.0,40102.0,0
58854,2804,40.0,5.0,0.8045165843330981,119100.0,71471.0,0
52625,2802,11.0,25.0,0.9415692821368948,108800.0,53727.0,0
28071,2802,7.0,61.0,0.8752039151712887,116000.0,46823.0,0
53139,2802,6.0,93.0,0.8516179952644041,207900.0,63229.0,0
49232,2801,10.0,45.0,0.7134238310708899,118800.0,40380.0,0
28119,2801,11.0,42.0,0.8264268960125097,63900.0,32156.0,0
45767,2800,11.0,25.0,0.7839065541855937,87000.0,36064.0,0
54960,2800,11.0,27.0,0.5806304248515304,157200.0,44464.0,2
39653,2799,11.0,13.0,0.7374338624338624,66600.0,34785.0,0
54873,2799,24.0,10.0,0.4110127826941986,155100.0,49861.0,2
47952,2798,12.0,24.0,0.7628726287262872,84100.0,37232.0,0
46390,2796,7.0,57.0,0.944396177237185,137300.0,64881.0,0
22534,2796,5.0,82.0,0.9252525252525252,172600.0,58854.0,0
64855,2795,9.0,65.0,0.9165120593692022,104200.0,63452.0,0
57025,2795,16.0,21.0,0.9025389025389026,119200.0,51458.0,0
4419,2794,5.0,76.0,0.928087986463621,148400.0,54972.0,0
85337,2793,23.0,5.0,0.7457482993197279,63200.0,30242.0,0
71469,2792,15.0,12.0,0.8363363363363363,83600.0,42500.0,0
80610,2791,16.0,16.0,0.9184925503943909,171400.0,52554.0,0
22841,2791,5.0,89.0,0.9271465741543798,243000.0,54722.0,0
21850,2790,7.0,90.0,0.8944487881157154,184100.0,54103.0,0
49614,2790,11.0,33.0,0.6048728813559322,127900.0,45877.0,2
27959,2789,11.0,190.0,0.2503032753740396,326200.0,52355.0,2
61561,2788,7.0,51.0,0.9464285714285714,126300.0,57473.0,0
45658,2787,9.0,29.0,0.8027444253859348,73500.0,32361.0,0
17040,2787,8.0,56.0,0.8875,170900.0,60078.0,0
75631,2787,10.0,24.0,0.8528938906752411,87400.0,51023.0,0
79504,2787,23.0,7.0,0.7966216216216216,63500.0,41406.0,0
85348,2786,39.0,6.0,0.5614245698279312,72900.0,36434.0,2
72959,2786,13.0,16.0,0.7942857142857143,108500.0,40321.0,0
41003,2786,10.0,33.0,0.839527027027027,88400.0,42232.0,0
97734,2786,18.0,18.0,0.5941348973607038,171500.0,42469.0,2
26719,2785,4.0,104.0,0.9205190592051906,155700.0,42813.0,0
31749,2783,7.0,47.0,0.8692307692307693,77400.0,40811.0,0
25535,2783,4.0,156.0,0.9381107491856677,110200.0,45671.0,0
61748,2782,6.0,70.0,0.8927659574468085,185000.0,78902.0,0
25003,2782,8.0,78.0,0.912308930008045,83600.0,37264.0,0
53929,2782,10.0,35.0,0.8357305071915215,124700.0,42148.0,0
4861,2781,3.0,254.0,0.8801444043321299,168700.0,47601.0,0
39750,2781,13.0,34.0,0.8657187993680885,66300.0,35635.0,0
18322,2781,2.0,403.0,0.9031674208144796,240000.0,50188.0,0
11548,2780,0.7954545454545454,3039.0,0.9573991031390134,665800.0,98375.0,1
54968,2779,8.0,46.0,0.7304147465437788,121700.0,42287.0,0
37335,2778,8.0,59.0,0.8905597326649958,117100.0,32146.0,0
38450,2778,12.0,25.0,0.8614916286149162,71400.0,32077.0,0
75770,2776,9.0,23.0,0.8566978193146417,89900.0,46188.0,0
34211,2775,6.0,76.0,0.8713405238828967,317000.0,82083.0,1
38841,2775,6.0,89.0,0.89501312335958,76400.0,37651.0,0
74131,2775,3.0,279.0,0.9036658141517476,144200.0,53008.0,0
77968,2774,13.0,16.0,0.9054054054054054,133600.0,72593.0,0
24620,2774,8.0,36.0,0.8898809523809523,56600.0,16678.0,0
75433,2773,11.0,27.0,0.8941841680129241,81500.0,47662.0,0
52228,2772,6.0,74.0,0.9699248120300752,201000.0,84844.0,0
37308,2772,7.0,76.0,0.8769483182936834,131700.0,44358.0,0
41086,2771,7.0,43.0,0.8496621621621622,92500.0,50650.0,0
8804,2771,4.0,225.0,0.9387568555758684,345500.0,103190.0,1
25301,2771,1.0,2531.0,0.8839285714285714,129100.0,25649.0,0
36311,2770,11.0,23.0,0.864313725490196,93400.0,42865.0,0
39480,2770,8.0,52.0,0.9069387755102041,108700.0,44357.0,0
75246,2770,0.6818181818181818,6133.0,0.8508833922261484,122800.0,32254.0,0
16844,2769,9.0,44.0,0.86810551558753,166300.0,61382.0,0
72355,2768,8.0,27.0,0.8721207307386815,54700.0,37635.0,0
19930,2768,5.0,491.0,0.171793037672866,497300.0,62438.0,2
40347,2767,6.0,79.0,0.8934010152284264,194400.0,60881.0,0
17087,2767,6.0,226.0,0.9615014436958614,163200.0,57101.0,0
30428,2766,20.0,19.0,0.8325508607198748,65400.0,30750.0,0
1235,2766,8.0,61.0,0.7737226277372263,203400.0,64420.0,0
48475,2766,10.0,26.0,0.8692185007974481,108700.0,43371.0,0
7077,2766,2.0,1785.0,0.9618320610687023,303400.0,82593.0,1
38477,2766,10.0,29.0,0.870398773006135,98100.0,44952.0,0
49916,2765,11.0,26.0,0.7453703703703703,134600.0,49853.0,0
71355,2764,11.0,19.0,0.8019662921348315,85800.0,33266.0,0
40370,2763,9.0,33.0,0.8464696223316913,164400.0,59000.0,0
50109,2762,5.0,126.0,0.9594985535197685,214500.0,86211.0,0
14521,2761,7.0,73.0,0.7913669064748201,98800.0,44907.0,0
73433,2761,11.0,17.0,0.8681318681318682,80300.0,39495.0,0
16061,2761,8.0,63.0,0.9426585577758471,134900.0,50724.0,0
37306,2760,13.0,23.0,0.8738357324301439,99500.0,36703.0,0
24649,2760,5.0,62.0,0.9087301587301587,78800.0,24820.0,0
99688,2759,4.0,2.0,0.413111342351717,170700.0,53707.0,2
67526,2759,12.0,16.0,0.8747169811320755,71500.0,50417.0,0
56024,2759,5.0,139.0,0.9533582089552238,167900.0,69485.0,0
65644,2759,7.0,34.0,0.899749373433584,109100.0,40724.0,0
29628,2759,8.0,55.0,0.8397058823529412,54400.0,31344.0,0
56477,2758,20.0,12.0,0.7991452991452992,115500.0,39025.0,0
3046,2758,5.0,89.0,0.9424326833797586,284400.0,99464.0,1
13040,2758,10.0,29.0,0.8012185833968012,89300.0,46250.0,0
57071,2758,12.0,23.0,0.9221949221949222,155800.0,58056.0,0
70067,2757,15.0,263.0,0.8869801084990958,131100.0,49761.0,0
38357,2757,6.0,45.0,0.8639876352395672,104400.0,28906.0,0
92662,2756,0.5681818181818182,13233.0,0.7228801515869256,1000001.0,78750.0,1
33839,2756,2.0,963.0,0.866785079928952,95700.0,40274.0,0
29643,2756,6.0,103.0,0.5860160965794768,141700.0,48724.0,2
43748,2755,5.0,77.0,0.9204025617566332,83700.0,42679.0,0
8733,2752,1.0,756.0,0.9355509355509356,212100.0,60556.0,0
54830,2752,21.0,8.0,0.2647233789411065,169300.0,42014.0,2
14735,2751,10.0,33.0,0.6733118971061093,74500.0,38278.0,2
17981,2751,7.0,100.0,0.9202081526452732,70200.0,43289.0,0
38251,2751,9.0,31.0,0.8797856049004594,78900.0,43636.0,0
54101,2751,7.0,52.0,0.9343257443082311,179600.0,64450.0,0
66748,2750,9.0,24.0,0.898505114083399,69300.0,43750.0,0
12821,2750,2.0,496.0,0.8439716312056738,127900.0,29728.0,0
56623,2749,54.0,6.0,0.576593720266413,122200.0,40179.0,2
28033,2749,4.0,177.0,0.9032830523513753,107900.0,44962.0,0
96041,2747,20.0,8.0,0.7471264367816092,248600.0,34844.0,0
50643,2747,8.0,44.0,0.9433628318584071,178000.0,77619.0,0
66439,2747,9.0,31.0,0.8395061728395061,57800.0,34113.0,0
14715,2747,7.0,63.0,0.7588603196664351,57100.0,45030.0,0
5763,2747,9.0,96.0,0.8925556408288565,214500.0,56902.0,0
55955,2746,5.0,87.0,0.9642126789366053,237800.0,85417.0,0
39330,2746,12.0,21.0,0.8684843624699278,66000.0,40887.0,0
54460,2746,13.0,32.0,0.8774740810556079,89700.0,37675.0,0
6442,2745,2.0,824.0,0.9422222222222222,347000.0,81772.0,1
50170,2745,10.0,31.0,0.9225122349102773,133500.0,56027.0,0
26159,2745,3.0,1626.0,0.9017517136329017,69800.0,35401.0,0
20623,2744,1.0,1425.0,0.9540358744394619,302900.0,139960.0,1
49911,2744,9.0,66.0,0.6612650287506534,57400.0,33008.0,2
45657,2744,11.0,28.0,0.8423202614379085,58600.0,27176.0,0
5033,2744,8.0,95.0,0.8617950754567116,181900.0,43021.0,0
56150,2742,13.0,16.0,0.9020657995409335,92100.0,50650.0,0
63549,2742,12.0,19.0,0.847953216374269,82100.0,33647.0,0
14034,2742,6.0,107.0,0.8877679697351829,83800.0,58224.0,0
84528,2742,32.0,16.0,0.851123595505618,127000.0,53000.0,0
54889,2742,9.0,39.0,0.6631344116006692,148200.0,46048.0,2
51002,2741,14.0,24.0,0.8983739837398373,105100.0,53380.0,0
55354,2741,5.0,86.0,0.936247723132969,161000.0,54444.0,0
74729,2741,11.0,18.0,0.8709935897435898,80500.0,37542.0,0
37888,2741,8.0,50.0,0.8533653846153846,75000.0,31190.0,0
50849,2740,11.0,23.0,0.8968609865470852,91500.0,47042.0,0
48419,2740,8.0,35.0,0.7081151832460733,100600.0,40402.0,0
15436,2740,2.0,392.0,0.9248704663212435,96000.0,37188.0,0
93249,2739,19.0,12.0,0.9446428571428571,106700.0,32768.0,0
56342,2739,18.0,14.0,0.4768288012255841,173000.0,41357.0,2
15956,2739,3.0,340.0,0.9219858156028369,68400.0,43798.0,0
78655,2739,6.0,77.0,0.899090909090909,120500.0,46823.0,0
79064,2739,12.0,19.0,0.8669097538742023,61600.0,37865.0,0
5261,2738,5.0,85.0,0.8839779005524862,174200.0,56667.0,0
6510,2737,0.625,11380.0,0.9175317185697809,412500.0,42656.0,1
61250,2737,9.0,32.0,0.9567519858781994,124700.0,57875.0,0
28508,2737,5.0,78.0,0.8807881773399014,75100.0,47713.0,0
16350,2737,7.0,59.0,0.9238820171265462,97400.0,47656.0,0
29429,2737,18.0,25.0,0.8851913477537438,210900.0,35284.0,0
42776,2736,10.0,40.0,0.8992248062015504,119700.0,40557.0,0
17889,2735,7.0,120.0,0.9103019538188277,166400.0,51541.0,0
30805,2734,7.0,77.0,0.8809310653536258,85800.0,38547.0,0
89444,2734,28.0,9.0,0.8501694915254238,190400.0,48920.0,0
38827,2733,6.0,78.0,0.8770226537216829,85500.0,33479.0,0
12484,2733,5.0,115.0,0.8313953488372093,254400.0,84241.0,0
27024,2733,6.0,62.0,0.8100072516316171,88900.0,23750.0,0
18623,2733,11.0,48.0,0.797505502567865,151400.0,43989.0,0
28396,2732,9.0,55.0,0.8763222131814483,82300.0,31781.0,0
21631,2731,5.0,105.0,0.8881578947368421,244300.0,67589.0,0
38862,2731,5.0,92.0,0.9283246977547496,101700.0,32537.0,0
24874,2729,7.0,41.0,0.8880597014925373,76100.0,34265.0,0
45744,2728,8.0,50.0,0.8479087452471483,90200.0,48514.0,0
47471,2727,8.0,40.0,0.8682539682539683,77500.0,36611.0,0
89049,2727,88.0,2.0,0.6495195025438101,79700.0,40896.0,2
73141,2727,4.0,254.0,0.8775822494261668,84900.0,37064.0,0
72067,2726,10.0,56.0,0.47718773373223633,115200.0,38068.0,2
81063,2726,25.0,7.0,0.8554070473876063,76800.0,27946.0,0
13613,2726,8.0,33.0,0.8815359477124183,88200.0,31645.0,0
43518,2726,10.0,40.0,0.9300265721877768,88900.0,43092.0,0
16145,2726,7.0,56.0,0.8521870286576169,112400.0,44397.0,0
13424,2725,4.0,244.0,0.9177215189873418,134400.0,59965.0,0
28763,2725,7.0,49.0,0.6523235800344234,169700.0,43992.0,2
29487,2725,7.0,65.0,0.8300604229607251,270600.0,47068.0,0
37137,2725,9.0,32.0,0.8222402597402597,80900.0,37170.0,0
32094,2724,10.0,47.0,0.8626677190213102,119800.0,33911.0,0
56063,2724,6.0,65.0,0.7349799732977303,291500.0,71935.0,2
37882,2724,10.0,17.0,0.497557003257329,161600.0,38797.0,2
4008,2723,6.0,76.0,0.9221757322175732,171800.0,70042.0,0
84333,2722,6.0,113.0,0.9508009153318078,175000.0,54157.0,0
18930,2721,5.0,122.0,0.9301310043668122,343600.0,83438.0,1
53036,2720,6.0,102.0,0.9460966542750929,234700.0,66250.0,0
35091,2719,3.0,415.0,0.9319319319319319,170600.0,78194.0,0
21625,2719,6.0,65.0,0.9205909510618652,288200.0,62546.0,0
